family,system,littera,popularName,quantityKind,placement,room_name,room_littera,storey,sensor_id,parent_device_id,latest_value,age_hours_at_probe,edgeStatus
Lindinvent,Lindinvent,LB91-6164-VFD101/9004,LB91-6164-VFD101 Opening,State,SupplyAir,KONTOR,6164,PLAN 9,57455e10-96f6-460d-8c59-69acb1971156,951a9eb6-3b06-460c-a709-7c1fc77057ce,44.0,0.3,OK
Lindinvent,Lindinvent,LB91-6164-VFD101/9070,LB91-6164-VFD101 Room temperature,Temperature,IndoorAir,KONTOR,6164,PLAN 9,21179470-336d-40b4-8db4-974b80c669a5,951a9eb6-3b06-460c-a709-7c1fc77057ce,22.2,0.3,OK
Lindinvent,Lindinvent,LB91-6164b-TD401/4152,LB91-6164b-TD401 Presence,Presence,IndoorAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,01b42361-42b9-4946-9d02-70c23a2a93de,831dab82-8db0-4e22-86d6-dd356c47971e,0.0,0.3,OK
Lindinvent,Lindinvent,LB91-6164b-TD401/8006,LB91-6164b-TD401 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,0b716016-2576-4c2b-a4a0-24578d40d4b9,831dab82-8db0-4e22-86d6-dd356c47971e,22.5,0.3,OK
Lindinvent,Lindinvent,LB91-6164b-TD401/9004,LB91-6164b-TD401 Opening,State,SupplyAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,b219bdbd-db20-4df6-b66a-5a37adf47018,831dab82-8db0-4e22-86d6-dd356c47971e,1.0,0.3,OK
Lindinvent,Lindinvent,LB91-6164b-TD401/9070,LB91-6164b-TD401 Room temperature,Temperature,IndoorAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,1ce7aa7a-4f0d-4cd1-85d9-29eba2fce81d,831dab82-8db0-4e22-86d6-dd356c47971e,22.0,0.3,OK
Lindinvent,Lindinvent,LB91-6164b-TD401/9073,LB91-6164b-TD401 Local room temperature,Temperature,IndoorAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,ed77bc93-83e2-4428-9cf0-51092ff77d96,831dab82-8db0-4e22-86d6-dd356c47971e,22.0,0.3,OK
Lindinvent,Lindinvent,LB91-6164b-TD401/9084,LB91-6164b-TD401 Local supply air flow,Flow,SupplyAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,7bc82292-8fd6-4a33-b925-76decbad52f7,831dab82-8db0-4e22-86d6-dd356c47971e,5.0,0.3,OK
Lindinvent,Lindinvent,LB91-6165-VFD101/-12,LB91-6165-VFD101 Supply air flow,Flow,SupplyAir,KONTOR,6165,PLAN 9,01a6035d-a04f-4bca-9e8a-3d7aeb2d800b,9b41f83c-7c23-4772-97f3-d6da5ab1f9ef,32.0,0.3,OK
Lindinvent,Lindinvent,LB91-6165-VFD101/4151,LB91-6165-VFD101 Local presence,Presence,IndoorAir,KONTOR,6165,PLAN 9,6250baf8-246e-4473-98be-852344a28b85,9b41f83c-7c23-4772-97f3-d6da5ab1f9ef,0.0,0.3,OK
Lindinvent,Lindinvent,LB91-6165-VFD101/4152,LB91-6165-VFD101 Presence,Presence,IndoorAir,KONTOR,6165,PLAN 9,7a2bea19-b0f6-45af-af11-2b2140a90f58,9b41f83c-7c23-4772-97f3-d6da5ab1f9ef,0.0,0.3,OK
Lindinvent,Lindinvent,LB91-6165-VFD101/8006,LB91-6165-VFD101 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,KONTOR,6165,PLAN 9,58489473-80ca-4b1c-ac76-62d6e186c910,9b41f83c-7c23-4772-97f3-d6da5ab1f9ef,21.0,0.3,OK
Lindinvent,Lindinvent,LB91-6165-VFD101/9004,LB91-6165-VFD101 Opening,State,SupplyAir,KONTOR,6165,PLAN 9,d7bb95a8-2112-4f2b-8423-51a7347f0e87,9b41f83c-7c23-4772-97f3-d6da5ab1f9ef,42.0,0.3,OK
Lindinvent,Lindinvent,LB91-6165-VFD101/9070,LB91-6165-VFD101 Room temperature,Temperature,IndoorAir,KONTOR,6165,PLAN 9,393112e1-8d6b-4e5e-8c5d-0e3573c5745c,9b41f83c-7c23-4772-97f3-d6da5ab1f9ef,22.2,0.3,OK
Lindinvent,Lindinvent,LB91-6166-VFD101/-12,LB91-6166-VFD101 Supply air flow,Flow,SupplyAir,KONTOR,6166,PLAN 9,d4d44489-51de-4b0f-a763-6fc1e4144069,f4ab1d85-c839-4405-8ee2-f0174c12f645,21.0,0.3,OK
Lindinvent,Lindinvent,LB91-6166-VFD101/4151,LB91-6166-VFD101 Local presence,Presence,IndoorAir,KONTOR,6166,PLAN 9,67790be3-a2e3-40a9-b5f3-6f4fc230ab68,f4ab1d85-c839-4405-8ee2-f0174c12f645,1.0,0.3,OK
Lindinvent,Lindinvent,LB91-6166-VFD101/4152,LB91-6166-VFD101 Presence,Presence,IndoorAir,KONTOR,6166,PLAN 9,a1e296d5-f370-43c4-bfba-a452e8b9bc41,f4ab1d85-c839-4405-8ee2-f0174c12f645,1.0,0.3,OK
Lindinvent,Lindinvent,LB91-6166-VFD101/8006,LB91-6166-VFD101 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,KONTOR,6166,PLAN 9,3baef86e-e4a9-4572-87f2-a4a1ad0e243b,f4ab1d85-c839-4405-8ee2-f0174c12f645,21.0,0.3,OK
Lindinvent,Lindinvent,LB91-6166-VFD101/9004,LB91-6166-VFD101 Opening,State,SupplyAir,KONTOR,6166,PLAN 9,433f7969-8e93-4c03-bd8e-2a5b277e516b,f4ab1d85-c839-4405-8ee2-f0174c12f645,100.0,0.3,OK
Lindinvent,Lindinvent,LB91-6166-VFD101/9070,LB91-6166-VFD101 Room temperature,Temperature,IndoorAir,KONTOR,6166,PLAN 9,05a6cfce-5287-46c5-a70f-d9a20d6ec43d,f4ab1d85-c839-4405-8ee2-f0174c12f645,22.2,0.3,OK
Lindinvent,Lindinvent,LB91-6167-VFD101/-12,LB91-6167-VFD101 Supply air flow,Flow,SupplyAir,KONTOR,6167,PLAN 9,b115fb02-f3e7-4dce-90c3-1d0d210c3465,45c5996a-340d-4f75-8b90-4516780bb153,27.0,0.3,OK
Lindinvent,Lindinvent,LB91-6167-VFD101/4151,LB91-6167-VFD101 Local presence,Presence,IndoorAir,KONTOR,6167,PLAN 9,85619dfe-926d-4e7e-902c-16276643ab06,45c5996a-340d-4f75-8b90-4516780bb153,1.0,0.3,OK
Lindinvent,Lindinvent,LB91-6167-VFD101/4152,LB91-6167-VFD101 Presence,Presence,IndoorAir,KONTOR,6167,PLAN 9,53b74ed9-a71e-4d63-a324-a2e475c03533,45c5996a-340d-4f75-8b90-4516780bb153,1.0,0.3,OK
Lindinvent,Lindinvent,LB91-6167-VFD101/8006,LB91-6167-VFD101 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,KONTOR,6167,PLAN 9,e81a6212-8e9a-4e55-aab9-3ff7bb4a31ce,45c5996a-340d-4f75-8b90-4516780bb153,21.0,0.3,OK
Lindinvent,Lindinvent,LB91-6167-VFD101/9004,LB91-6167-VFD101 Opening,State,SupplyAir,KONTOR,6167,PLAN 9,ccc9d038-2144-490e-9162-f3a53a01c00f,45c5996a-340d-4f75-8b90-4516780bb153,100.0,0.3,OK
Lindinvent,Lindinvent,LB91-6167-VFD101/9070,LB91-6167-VFD101 Room temperature,Temperature,IndoorAir,KONTOR,6167,PLAN 9,6d26efb1-7fab-4efc-bfc5-8df38a4becbe,45c5996a-340d-4f75-8b90-4516780bb153,22.2,0.3,OK
Lindinvent,Lindinvent,LB91-6177-VFD101/-12,LB91-6177-VFD101 Supply air flow,Flow,SupplyAir,BIBLIOTEK,6177,PLAN 9,41df59ad-ce8c-4779-831b-c10a035f608d,1a52ae8b-e08a-4bdf-b2ae-ff166c712ce4,36.0,0.3,OK
Lindinvent,Lindinvent,LB91-6177-VFD101/4151,LB91-6177-VFD101 Local presence,Presence,IndoorAir,BIBLIOTEK,6177,PLAN 9,83a2e3fb-311f-4bed-b10e-062b2c6014dd,1a52ae8b-e08a-4bdf-b2ae-ff166c712ce4,0.0,0.3,OK
Lindinvent,Lindinvent,LB91-6177-VFD101/4152,LB91-6177-VFD101 Presence,Presence,IndoorAir,BIBLIOTEK,6177,PLAN 9,b466f518-0c39-492f-bc1e-26f3b196212c,1a52ae8b-e08a-4bdf-b2ae-ff166c712ce4,0.0,0.3,OK
Lindinvent,Lindinvent,LB91-6177-VFD101/8006,LB91-6177-VFD101 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,BIBLIOTEK,6177,PLAN 9,c592982f-d9e6-4aea-8ebd-3b3a6d98717b,1a52ae8b-e08a-4bdf-b2ae-ff166c712ce4,22.5,0.3,OK
Lindinvent,Lindinvent,LB91-6177-VFD101/8009,LB91-6177-VFD101 CO2 setpoint,CapabilityTypeSetpoint,IndoorAir,BIBLIOTEK,6177,PLAN 9,348610dd-7b36-42cf-8841-cf43cf6c1ff6,1a52ae8b-e08a-4bdf-b2ae-ff166c712ce4,800.0,0.3,OK
Lindinvent,Lindinvent,LB91-6177-VFD101/9004,LB91-6177-VFD101 Opening,State,SupplyAir,BIBLIOTEK,6177,PLAN 9,4e5caa27-d9b7-470f-b175-00319bbf7e3b,1a52ae8b-e08a-4bdf-b2ae-ff166c712ce4,27.0,0.3,OK
Lindinvent,Lindinvent,LB91-6177-VFD101/9070,LB91-6177-VFD101 Room temperature,Temperature,IndoorAir,BIBLIOTEK,6177,PLAN 9,31b62930-c242-4ff2-a662-9c31717c6332,1a52ae8b-e08a-4bdf-b2ae-ff166c712ce4,22.7,0.3,OK
Lindinvent,Lindinvent,LB91-6177-VFD101/9090,LB91-6177-VFD101 CO2,CO2,IndoorAir,BIBLIOTEK,6177,PLAN 9,99507143-2fd2-4f0a-b2d6-bc672d906a08,1a52ae8b-e08a-4bdf-b2ae-ff166c712ce4,496.0,0.3,OK
Lindinvent,Lindinvent,LB91-6179a-TD401/4152,LB91-6179a-TD401 Presence,Presence,IndoorAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,2f5402bc-1c6f-4b51-b8c6-4716c2c46df8,aaab011f-e9d9-4030-ade6-c4187210fb6a,1.0,0.3,OK
Lindinvent,Lindinvent,LB91-6179a-TD401/8006,LB91-6179a-TD401 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,24d7d455-84ac-40e0-95c6-416a4a6b78b4,aaab011f-e9d9-4030-ade6-c4187210fb6a,22.5,0.3,OK
Lindinvent,Lindinvent,LB91-6179a-TD401/8009,LB91-6179a-TD401 CO2 setpoint,CapabilityTypeSetpoint,IndoorAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,a8a01538-2af0-4457-b71b-ec49402050e0,aaab011f-e9d9-4030-ade6-c4187210fb6a,800.0,0.3,OK
Lindinvent,Lindinvent,LB91-6179a-TD401/9004,LB91-6179a-TD401 Opening,State,SupplyAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,69ab0894-7aab-48a2-abdc-250353e0589a,aaab011f-e9d9-4030-ade6-c4187210fb6a,3.0,0.3,OK
Lindinvent,Lindinvent,LB91-6179a-TD401/9070,LB91-6179a-TD401 Room temperature,Temperature,IndoorAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,dd407f89-0372-42a6-a010-776aa777b1a1,aaab011f-e9d9-4030-ade6-c4187210fb6a,22.4,0.3,OK
Lindinvent,Lindinvent,LB91-6179a-TD401/9073,LB91-6179a-TD401 Local room temperature,Temperature,IndoorAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,5586ab4a-cd8c-4ef4-a16e-6c76fa2506b0,aaab011f-e9d9-4030-ade6-c4187210fb6a,21.9,0.3,OK
Lindinvent,Lindinvent,LB91-6179a-TD401/9084,LB91-6179a-TD401 Local supply air flow,Flow,SupplyAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,b401f6cc-642a-4f9a-a93d-b7a5281f1b9d,aaab011f-e9d9-4030-ade6-c4187210fb6a,8.0,0.3,OK
Lindinvent,Lindinvent,LB91-6179a-TD401/9090,LB91-6179a-TD401 CO2,CO2,IndoorAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,a24a2285-2494-41ba-9fc5-00dedbd6ceac,aaab011f-e9d9-4030-ade6-c4187210fb6a,482.0,0.3,OK
Lindinvent,Lindinvent,LB91-6179a-VFD101/-12,LB91-6179a-VFD101 Supply air flow,Flow,SupplyAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,4a04c2b6-a5cd-4373-a5f5-fe5257d84623,a2efe68a-6e76-4076-ae23-2755e0dfeb51,6.0,0.3,OK
Lindinvent,Lindinvent,LB91-6179a-VFD101/4151,LB91-6179a-VFD101 Local presence,Presence,IndoorAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,0708ebe0-72a8-4165-b46a-dcbf32499ba5,a2efe68a-6e76-4076-ae23-2755e0dfeb51,1.0,0.3,OK
Lindinvent,Lindinvent,LB91-6179a-VFD101/4152,LB91-6179a-VFD101 Presence,Presence,IndoorAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,e9f01110-e839-4336-be57-dba63caadd88,a2efe68a-6e76-4076-ae23-2755e0dfeb51,1.0,0.3,OK
Lindinvent,Lindinvent,LB91-6179a-VFD101/8006,LB91-6179a-VFD101 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,5d332d81-1fa9-4a6c-959a-886ade469f16,a2efe68a-6e76-4076-ae23-2755e0dfeb51,22.5,0.3,OK
Lindinvent,Lindinvent,LB91-6179a-VFD101/8009,LB91-6179a-VFD101 CO2 setpoint,CapabilityTypeSetpoint,IndoorAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,f33a543b-537e-40ca-9f3f-24ec5a8f1b67,a2efe68a-6e76-4076-ae23-2755e0dfeb51,800.0,0.3,OK
Lindinvent,Lindinvent,LB91-6179a-VFD101/9004,LB91-6179a-VFD101 Opening,State,SupplyAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,5a696b41-6234-4afb-803d-339057bbffad,a2efe68a-6e76-4076-ae23-2755e0dfeb51,20.0,0.3,OK
Lindinvent,Lindinvent,LB91-6179a-VFD101/9070,LB91-6179a-VFD101 Room temperature,Temperature,IndoorAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,28cad73d-da78-4a9c-8176-ae2e1b276c18,a2efe68a-6e76-4076-ae23-2755e0dfeb51,22.3,0.3,OK
Lindinvent,Lindinvent,LB91-6179a-VFD101/9090,LB91-6179a-VFD101 CO2,CO2,IndoorAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,2e901638-9c7a-4914-82f1-2325dd7b1376,a2efe68a-6e76-4076-ae23-2755e0dfeb51,482.0,0.3,OK
Lindinvent,Lindinvent,LB91-6179b-VFD101/-12,LB91-6179b-VFD101 Supply air flow,Flow,SupplyAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,0af5321f-2e4c-4e1d-bd01-237cc9719aee,968e89b2-f059-4305-bd66-0e18effa2ddb,5.0,0.3,OK
Lindinvent,Lindinvent,LB91-6179b-VFD101/4151,LB91-6179b-VFD101 Local presence,Presence,IndoorAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,479dda62-3e58-4500-83ae-7e5ab4c81560,968e89b2-f059-4305-bd66-0e18effa2ddb,1.0,0.3,OK
Lindinvent,Lindinvent,LB91-6179b-VFD101/4152,LB91-6179b-VFD101 Presence,Presence,IndoorAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,6e6ff273-a9ad-444d-8225-e76812978ffe,968e89b2-f059-4305-bd66-0e18effa2ddb,1.0,0.3,OK
Lindinvent,Lindinvent,LB91-6179b-VFD101/8006,LB91-6179b-VFD101 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,ef4c4e31-3e36-4daf-a052-f7ecd2b966f0,968e89b2-f059-4305-bd66-0e18effa2ddb,22.5,0.3,OK
Lindinvent,Lindinvent,LB91-6179b-VFD101/8009,LB91-6179b-VFD101 CO2 setpoint,CapabilityTypeSetpoint,IndoorAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,7e5f4461-a58f-4628-98c5-92e154bb5dca,968e89b2-f059-4305-bd66-0e18effa2ddb,800.0,0.3,OK
Lindinvent,Lindinvent,LB91-6179b-VFD101/9004,LB91-6179b-VFD101 Opening,State,SupplyAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,774db05a-34e7-47f8-b2ca-21754f6899bf,968e89b2-f059-4305-bd66-0e18effa2ddb,18.0,0.3,OK
Lindinvent,Lindinvent,LB91-6179b-VFD101/9070,LB91-6179b-VFD101 Room temperature,Temperature,IndoorAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,daeedc06-6b19-40f4-84fe-a4ce11f03b62,968e89b2-f059-4305-bd66-0e18effa2ddb,22.3,0.3,OK
Lindinvent,Lindinvent,LB91-6179b-VFD101/9090,LB91-6179b-VFD101 CO2,CO2,IndoorAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,785d3a83-62d0-4622-a26d-6218d1831bfd,968e89b2-f059-4305-bd66-0e18effa2ddb,483.0,0.3,OK
Lindinvent,Lindinvent,LB91-6182-HD101/4151,LB91-6182-HD101 Local presence,Presence,IndoorAir,MÖTE,6182,PLAN 9,46ca2361-4819-4be8-bf24-c392e20d0df6,b131b73f-c95a-4396-85b4-910a3f46819c,0.0,0.3,OK
Lindinvent,Lindinvent,LB91-6182-HD101/4152,LB91-6182-HD101 Presence,Presence,IndoorAir,MÖTE,6182,PLAN 9,6148d6a0-0167-4e69-9b35-daf47e4407b3,b131b73f-c95a-4396-85b4-910a3f46819c,0.0,0.3,OK
Lindinvent,Lindinvent,LB91-6182-HD101/8006,LB91-6182-HD101 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,MÖTE,6182,PLAN 9,63b64f44-aa38-4120-a383-f5ea1bec2ba5,b131b73f-c95a-4396-85b4-910a3f46819c,21.0,0.3,OK
Lindinvent,Lindinvent,LB91-6182-HD101/8009,LB91-6182-HD101 CO2 setpoint,CapabilityTypeSetpoint,IndoorAir,MÖTE,6182,PLAN 9,cab9f961-a6be-43fc-b5b9-1906a95cf471,b131b73f-c95a-4396-85b4-910a3f46819c,800.0,0.3,OK
Lindinvent,Lindinvent,LB91-6182-HD101/9070,LB91-6182-HD101 Room temperature,Temperature,IndoorAir,MÖTE,6182,PLAN 9,5a70ae5e-46f4-4e3a-8504-c6df0d09caf8,b131b73f-c95a-4396-85b4-910a3f46819c,22.1,0.3,OK
Lindinvent,Lindinvent,LB91-6182-HD101/9090,LB91-6182-HD101 CO2,CO2,IndoorAir,MÖTE,6182,PLAN 9,c3f96723-c394-4bef-9bc9-2fc9cfa59aef,b131b73f-c95a-4396-85b4-910a3f46819c,527.0,0.3,OK
Lindinvent,Lindinvent,LB91-6182-VFD101/-12,LB91-6182-VFD101 Supply air flow,Flow,SupplyAir,MÖTE,6182,PLAN 9,35e30fa3-6d3d-4f48-95c0-0ab24d9b42c1,e4742100-3ad9-47ad-b050-fcc45fbc1d62,63.0,0.3,OK
Lindinvent,Lindinvent,LB91-6182-VFD101/4151,LB91-6182-VFD101 Local presence,Presence,IndoorAir,MÖTE,6182,PLAN 9,ee1017ca-2e27-4c48-9ba1-536523d6c4f5,e4742100-3ad9-47ad-b050-fcc45fbc1d62,0.0,0.3,OK
Lindinvent,Lindinvent,LB91-6182-VFD101/4152,LB91-6182-VFD101 Presence,Presence,IndoorAir,MÖTE,6182,PLAN 9,cbeac6f4-daa5-4ff7-8eed-f9ff60f3728c,e4742100-3ad9-47ad-b050-fcc45fbc1d62,0.0,0.3,OK
Lindinvent,Lindinvent,LB91-6182-VFD101/8006,LB91-6182-VFD101 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,MÖTE,6182,PLAN 9,d174dbc6-71bd-4cb8-b150-83674525356b,e4742100-3ad9-47ad-b050-fcc45fbc1d62,21.0,0.3,OK
Lindinvent,Lindinvent,LB91-6182-VFD101/8009,LB91-6182-VFD101 CO2 setpoint,CapabilityTypeSetpoint,IndoorAir,MÖTE,6182,PLAN 9,dc3d9b4d-9173-4b00-9943-52ff62c82e2d,e4742100-3ad9-47ad-b050-fcc45fbc1d62,800.0,0.3,OK
Lindinvent,Lindinvent,LB91-6182-VFD101/9004,LB91-6182-VFD101 Opening,State,SupplyAir,MÖTE,6182,PLAN 9,d9800ce9-d99b-41e2-8c84-84e47439641a,e4742100-3ad9-47ad-b050-fcc45fbc1d62,42.0,0.3,OK
Lindinvent,Lindinvent,LB91-6182-VFD101/9070,LB91-6182-VFD101 Room temperature,Temperature,IndoorAir,MÖTE,6182,PLAN 9,6f5b6624-7580-410a-991b-bad2ce85f82e,e4742100-3ad9-47ad-b050-fcc45fbc1d62,22.1,0.3,OK
Lindinvent,Lindinvent,LB91-6182-VFD101/9090,LB91-6182-VFD101 CO2,CO2,IndoorAir,MÖTE,6182,PLAN 9,6e35d20e-44a5-4fba-8556-9013173358e8,e4742100-3ad9-47ad-b050-fcc45fbc1d62,529.0,0.3,OK
Lindinvent,Lindinvent,LB91-6182-VFD102/-12,LB91-6182-VFD102 Supply air flow,Flow,SupplyAir,MÖTE,6182,PLAN 9,830c8326-dad8-4308-a0af-796577164306,beabb3da-8970-43f2-b235-8932c8448291,126.0,0.3,OK
Lindinvent,Lindinvent,LB91-6182-VFD102/4151,LB91-6182-VFD102 Local presence,Presence,IndoorAir,MÖTE,6182,PLAN 9,a51f1f99-04f5-4800-9c63-844d3f0a9039,beabb3da-8970-43f2-b235-8932c8448291,0.0,0.3,OK
Lindinvent,Lindinvent,LB91-6182-VFD102/4152,LB91-6182-VFD102 Presence,Presence,IndoorAir,MÖTE,6182,PLAN 9,e2d0b796-18f7-4f67-a2ea-7f78fa9d0bb5,beabb3da-8970-43f2-b235-8932c8448291,0.0,0.3,OK
Lindinvent,Lindinvent,LB91-6182-VFD102/8006,LB91-6182-VFD102 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,MÖTE,6182,PLAN 9,77d8cdb5-7037-41b4-a303-955a9c07f28a,beabb3da-8970-43f2-b235-8932c8448291,21.0,0.3,OK
Lindinvent,Lindinvent,LB91-6182-VFD102/8009,LB91-6182-VFD102 CO2 setpoint,CapabilityTypeSetpoint,IndoorAir,MÖTE,6182,PLAN 9,b13896d4-01a2-49f8-81ee-782b540efaab,beabb3da-8970-43f2-b235-8932c8448291,800.0,0.3,OK
Lindinvent,Lindinvent,LB91-6182-VFD102/9004,LB91-6182-VFD102 Opening,State,SupplyAir,MÖTE,6182,PLAN 9,431a3936-c482-467b-b023-7088e0f74fdb,beabb3da-8970-43f2-b235-8932c8448291,44.0,0.3,OK
Lindinvent,Lindinvent,LB91-6182-VFD102/9070,LB91-6182-VFD102 Room temperature,Temperature,IndoorAir,MÖTE,6182,PLAN 9,0ae7be67-3643-4017-8235-616d0ceb1747,beabb3da-8970-43f2-b235-8932c8448291,22.1,0.3,OK
Lindinvent,Lindinvent,LB91-6182-VFD102/9090,LB91-6182-VFD102 CO2,CO2,IndoorAir,MÖTE,6182,PLAN 9,c71b1415-745c-4a07-ae04-7c74eeee79c8,beabb3da-8970-43f2-b235-8932c8448291,529.0,0.3,OK
Lindinvent,Lindinvent,LB91-6183a-VFD101/-12,LB91-6183a-VFD101 Supply air flow,Flow,SupplyAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,b01ca1da-2e9b-454e-8a23-ce4401b6f0dc,188e35c3-9a5a-4ff9-b28f-f35ab067f029,12.0,0.3,OK
Lindinvent,Lindinvent,LB91-6183a-VFD101/4151,LB91-6183a-VFD101 Local presence,Presence,IndoorAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,7c42c2c1-6d29-4fe3-b85b-4b416e6f3cd3,188e35c3-9a5a-4ff9-b28f-f35ab067f029,1.0,0.3,OK
Lindinvent,Lindinvent,LB91-6183a-VFD101/4152,LB91-6183a-VFD101 Presence,Presence,IndoorAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,edc674c7-0cf4-4ea9-b713-146d2ac3c2cb,188e35c3-9a5a-4ff9-b28f-f35ab067f029,1.0,0.3,OK
Lindinvent,Lindinvent,LB91-6183a-VFD101/8006,LB91-6183a-VFD101 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,c3647e04-85a2-46b3-a1e2-92a0fccf31f3,188e35c3-9a5a-4ff9-b28f-f35ab067f029,22.5,0.3,OK
Lindinvent,Lindinvent,LB91-6183a-VFD101/9004,LB91-6183a-VFD101 Opening,State,SupplyAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,84a0b0cd-124d-4d6c-a462-957342974f48,188e35c3-9a5a-4ff9-b28f-f35ab067f029,27.0,0.3,OK
Lindinvent,Lindinvent,LB91-6183a-VFD101/9070,LB91-6183a-VFD101 Room temperature,Temperature,IndoorAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,1892fce3-b8de-4c7c-ab01-566cbb9d4691,188e35c3-9a5a-4ff9-b28f-f35ab067f029,21.8,0.3,OK
Lindinvent,Lindinvent,LB91-6183b-VFD101/-12,LB91-6183b-VFD101 Supply air flow,Flow,SupplyAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,6b722d5b-ca8e-48e8-aa67-d86863a5e809,bc78dac9-feda-4048-be70-eafe899ce395,12.0,0.3,OK
Lindinvent,Lindinvent,LB91-6183b-VFD101/4151,LB91-6183b-VFD101 Local presence,Presence,IndoorAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,609e88dd-7e0c-4a46-832a-7cc63a797c0e,bc78dac9-feda-4048-be70-eafe899ce395,1.0,0.3,OK
Lindinvent,Lindinvent,LB91-6183b-VFD101/4152,LB91-6183b-VFD101 Presence,Presence,IndoorAir,Lindinvent unmapped — PLAN 9,LINDINVENT-UNMAPPED-PLAN-9,PLAN 9,f37e6be8-1a8a-4d73-b572-8f054c8c2ddb,bc78dac9-feda-4048-be70-eafe899ce395,1.0,0.3,OK
